item_id,group_id,writer_id,validation_fold
5503,component-22d18bdd8e09162b,41cb550aa28641bec0875c123183810a,1
5505,component-8796e3d1c762514a,cae6613fb32f812e9922d092fa29d58a,0
5507,component-21ff599d09cceede,3029ac515afd566c3ed285e1e2b46455,2
551,component-725e56a769e19df0,c61be2829dd1dabc630b1daa0365dbe4,0
5510,component-4b177cf57484bae0,67b97159b63edb1dae88ab60702235a8,2
5511,component-245e004c2c79d56b,7232fdf6568eeae9386dc7e94e097233,1
5514,component-5d0a3526b1e2cd94,d9b358425e79a55e6f68c8b65d053dd2,1
5516,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
552,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
5522,component-2554da3fd36cab4d,197f480c553553ae2c69cb8168d86698,2
5523,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5526,component-52f3c372a09da1fb,2838c52c904a8b6a622a6c812af81213,0
5528,component-f8711df5a3b25c4e,5bcb64c57791e00e876fe2eb0d511a48,0
5529,component-517a3a173131000f,a9db07913633e328845f33c4ae668104,1
5530,component-386454048000c123,18675a3d836669a516f36227a97d50f8,0
5531,component-9b7e8ce8dd8ef654,5849b6e92163d5ba0685cace8848f8fb,1
5537,component-657b5fb4e2b0a733,d9e62e61cc151eab3cd5b2bedc08b381,2
5539,component-20163e7ba5ec5d6e,3c88e367f42e666466087bbba9933da8,0
554,component-359d53872bf66c9e,9e5ca47acca1d9b1fa24c10a316b15a6,2
5541,component-56480461ad5b0f73,7972efb7fbbf2db6202c8c930780bad6,1
5543,component-9302a967cce44378,89833979768b4c32fb268f9d95c6bd66,2
5545,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
5547,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
5548,component-f1be679a31a5b497,3f06a5b131a8725da7128fab71cccdb8,1
5549,component-a7a809a54f4f76b0,49f2992b8d33eb0dd3f1714f2f9ab668,1
5551,component-cf9066adc6fd6711,e57dbcfe8d01b59495dbb3eebc086148,1
5552,component-0d2e61493232df5c,0c6efa8e1b069f5e636e7b6131744827,2
5554,component-3784c6b8d1538123,e530bc78ba7c186c1810cfe62714540b,1
5559,component-30c6570a99d5554c,226283ee5b566196f5d2450b7388dafd,0
5563,component-8f4153a3229c0d16,88d830317c58cdd39b396de3b98f90db,0
5570,component-be3d629f02589a09,4c4404ccd012bb6eb86bbbfb22410147,0
5571,component-27f07558f9dcb22f,b1d1dd1ce38a49f97ec3af3dc0ab7231,0
5574,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
5576,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5578,component-15e3d537d4366466,a903403bf3558f1b891cf60db9fe83e8,0
5579,component-3759ea224bc5328c,170d579b41922cd1d8b49fdca1167dea,0
5583,component-dcd615f2aa426e3e,1466818227f99bb65e7f7ad51b4c0b20,0
5585,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
5586,component-b2d2c921b957d0f3,6e5c7426a1469f75710ccf046dda7de9,1
5589,component-caca4d6ef3f4b9a7,8c6f6b7d3388f242ef2fcaa8206ff7f0,0
5590,component-7e737475f08780b0,e0e1980ad8b33487c53c48e57954ec79,1
5592,component-eb16acba2df2d213,1559827f72c5d34bbcc7c8f8174376c1,0
5593,component-386454048000c123,18675a3d836669a516f36227a97d50f8,0
5594,component-12b2308cae07f789,abc9e99b710842e277976f0de3873eac,1
5598,component-1b4a7e5a5d11abef,7f05ddc630cd3e576404cc828ff4baa3,2
5599,component-8c5197817bb38ce0,1e9957a383d7fc0017f5271c504ed0da,1
56,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5602,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
5604,component-92c8627d3cd08328,ff00e507e97ae58148e5c48ef5f45fc7,1
5606,component-fb3304097df8b2a0,add1c4bd0a37a9e3d44872e44985131d,2
5607,component-8b013b1be61b0047,6e3ac16fa2b2660ab660a1909b2b6c19,1
5610,component-a3b1989a041d8b4c,4100cda57dcd76fd39661b22e288d427,1
5613,component-c66c3e0c60205da6,62207273f773bebb901f3814bdf64660,1
5616,component-fea0098bb743c930,0001f9db4fb3039363cdef36e02508de,1
5617,component-9f3dbaacd94ec0ed,c5d8f5185d75898bf8382c0713f1f770,1
5618,component-db9ad06e2b12b5bd,652b039c6d7416eee602861b8037bc25,1
5621,component-2cca79c8bea8c45f,72f9c441dd4ad89db8b8c74e161304e9,2
5622,component-3da028205aa8baec,b20ce4aea6e41e2c908601653a164498,2
5624,component-c913d468a812b00a,2c0b5e8ea5f249e08a19a0883a176390,1
5626,component-20163e7ba5ec5d6e,3c88e367f42e666466087bbba9933da8,0
5633,component-6680aa5893022384,b3b1a748f8acfdb29d8403c344892899,0
5637,component-ea5132b05b6a6e00,08f3a80eeda28e4b166735a0244de4a7,2
5638,component-e9c81a67c738e039,4de5823dfb977d5b7f248b9a45c68c1c,1
5640,component-8e8a6e1c5cf5a496,c4108f864a66f1553123912e1668ddbf,1
5643,component-ba250b77419c932a,4e0608008080cee193b03c90bdf72d33,0
5645,component-9c04011fe266faaa,56090ce66d6463b70a7f604ee670596e,1
5646,component-4886d17d100bde24,8475bf32912a4538cdac83451b9ca1a1,0
5650,component-0aef6efee530802b,360870c658edc4c82b96bf6bb132cc56,1
5651,component-39ba72ca55f34a89,fcdb7a34c45d7698c162e9085182c1ac,1
5652,component-a0ba26635494e3c6,0cd5e8abdaec32157c32a069cd5eb70b,0
5655,component-febdc00125b065b5,478b13f7106655632b146b858615e32b,2
5656,component-83f2c170a2df21e4,2078c0fa5fe27342abf3513939bdac96,1
5657,component-2f71963a50636a5f,7c0f6d77d3422da4bda9db89180f0b02,1
5660,component-344d218378d662e7,822c0a1605a3b83e42f4dfe91f08f744,0
5662,component-31463ca37e9c81f5,9c38e96b54b5550d466a5c25d9523161,1
5664,component-8ce0ee48539d58dc,bf317ff061957293b615bf57c815ce99,2
5668,component-9f3dbaacd94ec0ed,c5d8f5185d75898bf8382c0713f1f770,1
5676,component-7a6643fd688398e4,e4cdf9178388f6da8505de64f66a2cf8,0
5679,component-6e72304e3d901d03,f394c150bbee3ee111fb225a76a78a01,0
568,component-a869c7850aebfc94,5d16291b4fe546a4989a430140bce28a,0
5681,component-a2800be5a55f8b53,5e3961162b0adaec6174af7dd8a9dc34,1
5685,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
569,component-c7ce483fd1cc5fd4,755248fd7eb39843e71e610b595a1089,2
5690,component-83f2c170a2df21e4,2078c0fa5fe27342abf3513939bdac96,1
5692,component-8fe8defe29b0e67f,f4726703bc4997755da225011423f22f,1
5693,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5694,component-113276532f288c86,56b95f3de8666141d7c0090a069cc34e,0
5698,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
57,component-78ea7d15880a2852,2f766b3eb844b4fa239436953498b036,0
5702,component-010fe501377e4422,4b19b06b778ecf8e5fa86fe26c907423,0
5706,component-31c784955084f775,1075d78e4b92c31d40eb512dafc049d7,2
5709,component-4886d17d100bde24,8475bf32912a4538cdac83451b9ca1a1,0
571,component-386454048000c123,18675a3d836669a516f36227a97d50f8,0
5714,component-0aef6efee530802b,360870c658edc4c82b96bf6bb132cc56,1
5715,component-3bf9b45d02a86b0d,88901e5345854244e540f777f5716507,1
5716,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
5718,component-ad9acece73d876fc,6699a2c8852686148c127d554201d62b,2
5723,component-1716c39f345a096d,c701d3469f17805926d8ec549e01e078,2
5724,component-9bcb4c71c878d678,58265214319874b4b15aed6d8726338e,0
5726,component-0aef6efee530802b,360870c658edc4c82b96bf6bb132cc56,1
5728,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
5731,component-df4a90921b923329,46c596890064a76532f602936494eaf2,2
5736,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
5739,component-386454048000c123,18675a3d836669a516f36227a97d50f8,0
574,component-657b5fb4e2b0a733,d9e62e61cc151eab3cd5b2bedc08b381,2
5741,component-0ff7c26930cf0af5,90de0b368761f9c4fe9a9d255892e6f9,1
5744,component-f1be679a31a5b497,3f06a5b131a8725da7128fab71cccdb8,1
5747,component-f8711df5a3b25c4e,5bcb64c57791e00e876fe2eb0d511a48,0
5748,component-8796e3d1c762514a,cae6613fb32f812e9922d092fa29d58a,0
575,component-3b3458ea0de7a022,25618ccc6131acfad27afe5d20a2c50e,1
5750,component-2554da3fd36cab4d,197f480c553553ae2c69cb8168d86698,2
5751,component-15e3d537d4366466,a903403bf3558f1b891cf60db9fe83e8,0
5756,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
5757,component-0aef6efee530802b,360870c658edc4c82b96bf6bb132cc56,1
5760,component-6bdc7939a97d44c2,0910cbdabc7f6b7fe11eb2feb6bdeeca,0
5761,component-21ff599d09cceede,3029ac515afd566c3ed285e1e2b46455,2
5762,component-52f3c372a09da1fb,2838c52c904a8b6a622a6c812af81213,0
5763,component-9a4946dd5aac17ab,bf99086af1160c0e4b9574c5287d6a42,0
5764,component-245e004c2c79d56b,7232fdf6568eeae9386dc7e94e097233,1
5767,component-b4da5ac1c8bef115,5c523efcc82be996cbbc65b994e64819,0
577,component-df4a90921b923329,46c596890064a76532f602936494eaf2,2
5770,component-22d18bdd8e09162b,41cb550aa28641bec0875c123183810a,1
5771,component-8f4153a3229c0d16,88d830317c58cdd39b396de3b98f90db,0
5772,component-359d53872bf66c9e,9e5ca47acca1d9b1fa24c10a316b15a6,2
578,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
5780,component-3bf9b45d02a86b0d,88901e5345854244e540f777f5716507,1
5783,component-20163e7ba5ec5d6e,3c88e367f42e666466087bbba9933da8,0
5784,component-ce0b0bef2fa5030b,5fc0c26993d403f1166b860378a9ad0c,0
5786,component-a869c7850aebfc94,5d16291b4fe546a4989a430140bce28a,0
5788,component-0aef6efee530802b,360870c658edc4c82b96bf6bb132cc56,1
579,component-75980ffc4fe2c5f9,ef775b4b68f7af404034d998d09cfc38,2
5790,component-3b3458ea0de7a022,25618ccc6131acfad27afe5d20a2c50e,1
5794,component-0d2e61493232df5c,0c6efa8e1b069f5e636e7b6131744827,2
5797,component-cf9066adc6fd6711,e57dbcfe8d01b59495dbb3eebc086148,1
5799,component-1b4a7e5a5d11abef,7f05ddc630cd3e576404cc828ff4baa3,2
58,component-2d50a4f257a604dc,3f9c5b1326a1113ce3851a86e627b0ab,2
580,component-de0023e398111d43,5cf4d0ac0fce9550526e2e71fb1c2771,2
5800,component-5246272819cf9d3f,34ecd48f282b6bf93b8df012711a874a,0
5803,component-545d9107191cf6e9,ea150cd2c5c45f74b5b44cf7c1993ee6,0
5804,component-3784c6b8d1538123,e530bc78ba7c186c1810cfe62714540b,1
5806,component-72254c4062e4c8f1,274434a08e6f4761ac2828569de13e6a,1
5807,component-6989c356365e78e1,881f5de22f15776330501707cb8da395,1
581,component-4299da7466df0951,882632611f81bee066a779bedb5a2f69,0
5812,component-afa319464ce77c4c,80235b5d7f502ec06cc2bf26040e4094,1
5814,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
5818,component-3835a90fb87a5678,0a0ff5489ca8718bd56048b8fabd3ea4,2
5820,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5821,component-3759ea224bc5328c,170d579b41922cd1d8b49fdca1167dea,0
5824,component-2a51407e38dd394a,4ce481ce4841b318f5ea1f5f450b4af9,0
5825,component-cd40f2235216d89b,e06d04b6af3822fcbedc0b3a3b33dbc7,0
5826,component-51b2fe666731a196,cdb20b2c8f34b75a5d3cfa5ed5a96c4a,2
5827,component-5d0a3526b1e2cd94,d9b358425e79a55e6f68c8b65d053dd2,1
5829,component-53aa3f8271195e32,43c20c56d1fecd261b292d746a084f68,0
5831,component-b767749a5f38ac3d,f1fdc5aa50f4ae8144fe191a00aeb4e7,0
5832,component-fb3304097df8b2a0,add1c4bd0a37a9e3d44872e44985131d,2
5834,component-c1b8a8262b80498e,545a61f98f7603b702c1b4e6cdcb02fa,0
5835,component-b2d2c921b957d0f3,6e5c7426a1469f75710ccf046dda7de9,1
5836,component-b4da5ac1c8bef115,5c523efcc82be996cbbc65b994e64819,0
5837,component-7e737475f08780b0,e0e1980ad8b33487c53c48e57954ec79,1
5842,component-6db546079ff87bed,1b2025bf7c9a4a7e132f9c74cd42ec5f,1
585,component-b4da5ac1c8bef115,5c523efcc82be996cbbc65b994e64819,0
5850,component-a920e3528fd78b20,bcc45358fe28eec328647feea4f36615,2
5851,component-db9ad06e2b12b5bd,652b039c6d7416eee602861b8037bc25,1
5852,component-c913d468a812b00a,2c0b5e8ea5f249e08a19a0883a176390,1
5853,component-bc5b1ecb7f76068b,dc85efaf017210bdc2c926b481e4653f,1
5855,component-4d1aa10ffc5b9275,33aba783cd9f3fdbf70b7bb2aca53498,1
5857,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
5858,component-7603e9afb5dca0f8,b3220333d1e199607e9992420ea87f36,1
5859,component-6e7177a83e701043,918e02b838bccb4fbf32612ad67ceffe,1
586,component-113276532f288c86,56b95f3de8666141d7c0090a069cc34e,0
5863,component-b4da5ac1c8bef115,5c523efcc82be996cbbc65b994e64819,0
5864,component-b85a253b83621016,635d3ca3f3f6e743f534a0b1de4a1054,0
5865,component-4886d17d100bde24,8475bf32912a4538cdac83451b9ca1a1,0
5866,component-577f5c091150c984,77d9d851f8de8a9c1f1a1fdd38060ffd,1
5867,component-be63f17e4bceac26,1f9313bc146fa7f519722689a736b36a,2
5868,component-1716c39f345a096d,c701d3469f17805926d8ec549e01e078,2
587,component-82a93b152b275d4c,a3a77a30d1694f9bafe26ca10f28d93d,2
5870,component-77d84ff69f7804ed,43aa7dc92dfc1eeb65b277c45b8f2da8,2
5872,component-c7fe96bb85c3604a,c7a03efca57f3c58ebee744da9abe533,1
5874,component-efdd6af6b763d125,6f51820069200f49fe32a3e9f1acbd36,1
5877,component-d74419f997431b42,3ace017f1e11563f5cdfa5d4ffc49a29,0
5879,component-192a0237464ef59d,440387e45f8639753d312829e432998b,2
5881,component-fcfa49c32bd1c3f5,7ca2ed45d2f59093e250f0e1b00ea394,0
5882,component-1f64a0fe2e17d079,30531ed055c4789b8de4674ce43dca51,2
5884,component-1fea5fa18b50c3ee,1afb525737d1351d4b9176210520de72,0
5885,component-8470e27de1197a48,541e823c967e9ab61df1e6736be4f3b4,0
5887,component-fea0098bb743c930,0001f9db4fb3039363cdef36e02508de,1
5890,component-ba250b77419c932a,4e0608008080cee193b03c90bdf72d33,0
5894,component-ad9acece73d876fc,6699a2c8852686148c127d554201d62b,2
5896,component-9c04011fe266faaa,56090ce66d6463b70a7f604ee670596e,1
5899,component-14d50a4ddc86ebe3,af6947e54879bdcee0655a22ca1e455b,1
590,component-e6fcc0253ed7a328,bb9349c46275c504c930db2854d63adc,2
5900,component-db72824481a7e127,81b6cb037570c383c7c98c21019632b5,0
5902,component-6be7d4d30e3abcc3,9747368fd243b2c1efeeda9d1318937d,1
5904,component-726319add660a877,28605702c3e35a5ff0c480c2624fcbbb,2
5905,component-8ce0ee48539d58dc,bf317ff061957293b615bf57c815ce99,2
5906,component-1b157d77275658a9,0a5eaf1d00672ba115ed5106b6335686,1
5907,component-c876e39ec3d65528,eb9ed8441facc5e057834515c8d50c7f,0
5909,component-0fbeb65cfe2f0474,94438aa07c864f3458a8869da8ccb3fa,1
591,component-55a730d6c2c4e251,055f085caf88db21d55fd5cb60a85b54,0
5912,component-3b5becbb1c2ca62c,d002afcb8cb7d393582c8f7dad983513,1
5913,component-90112f7f2ad89d67,a4f863ec514077c6b6364eaa47d4522d,2
5915,component-010fe501377e4422,4b19b06b778ecf8e5fa86fe26c907423,0
5919,component-be63f17e4bceac26,1f9313bc146fa7f519722689a736b36a,2
592,component-3835a90fb87a5678,0a0ff5489ca8718bd56048b8fabd3ea4,2
5922,component-8842972df45a5c58,fdee710106cc4f014532c02b9b49b79a,1
5923,component-ea5132b05b6a6e00,08f3a80eeda28e4b166735a0244de4a7,2
5924,component-49d3cbd1fb66e247,b6d14ee6a9500b2909cf1adfd5783734,2
5927,component-b85a253b83621016,635d3ca3f3f6e743f534a0b1de4a1054,0
593,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
5930,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5932,component-37a553d88bc9e0f0,488addb9c67d8d0d3dce536ffa69f694,1
5933,component-ca0060962598779e,2c7298623e10c324ce2bf2f38baab5f4,2
5934,component-469a3e9c8dd91f11,dc60f2e045fa06d98420f5b5dcf53e86,1
5937,component-0718b5188109465d,ad95926a8675c33a4d1a7584f8b0629e,2
5938,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
5939,component-fc706fa640046c03,f723e9124ab25afc9ec7689413d366b8,0
5940,component-e9c81a67c738e039,4de5823dfb977d5b7f248b9a45c68c1c,1
5942,component-be63f17e4bceac26,1f9313bc146fa7f519722689a736b36a,2
5943,component-d3204debaba6a4bc,2c9076f1040e200a7d104d48c35454e5,0
5946,component-d71871956804a866,9737faef2240ccf6d5873b0b2a991f8c,0
5948,component-7a6643fd688398e4,e4cdf9178388f6da8505de64f66a2cf8,0
5952,component-1adb67461a4c3739,f3414b3abbd2588f3904b3aeec729329,2
5954,component-2612775eacdbf729,54aa1da7754327b37e3bb2b27592a54c,0
5956,component-264abd655a956146,782dafaad43671458e45e6a51743d058,2
5958,component-b6cbf3829f323ff9,537d5a1eaab9f6db997a1d49720b79d7,1
596,component-58c397bc121fbe6a,9966b1003278f8783c7270628ae1bb62,1
5963,component-b7609da7e6f650a6,23330bf5f63422925bff51d4ff647acd,2
5965,component-35f5885eea291f85,3ade2a45f840c4abf914e03f446f9e2c,1
5966,component-7e737475f08780b0,e0e1980ad8b33487c53c48e57954ec79,1
5968,component-0aef6efee530802b,360870c658edc4c82b96bf6bb132cc56,1
5970,component-05f2e4d87064d559,9a1c3fb2440455cc740c726ab35bd7a7,0
5972,component-0d2e61493232df5c,0c6efa8e1b069f5e636e7b6131744827,2
5973,component-fb3304097df8b2a0,add1c4bd0a37a9e3d44872e44985131d,2
5975,component-9f59252aa685b585,d3c10f068bc2f9c8d53574e842c10b42,1
5978,component-245e004c2c79d56b,7232fdf6568eeae9386dc7e94e097233,1
5979,component-56480461ad5b0f73,7972efb7fbbf2db6202c8c930780bad6,1
598,component-7c0a961b936f3e98,eb062cb6df638002d7df9f1d518e81a9,0
5980,component-ad35239f45b9feba,953f56458258bdc8d74735c7a62ff5a3,2
5983,component-72254c4062e4c8f1,274434a08e6f4761ac2828569de13e6a,1
5985,component-27f07558f9dcb22f,b1d1dd1ce38a49f97ec3af3dc0ab7231,0
5989,component-4b705c6c010d42c7,336295c4bd5cc5bda4b5acf254846882,0
5990,component-1fea5fa18b50c3ee,1afb525737d1351d4b9176210520de72,0
5991,component-715753b2a2dceb9e,e11b32d2887a77ad4b6db41b44dd8394,0
5992,component-15e3d537d4366466,a903403bf3558f1b891cf60db9fe83e8,0
5993,component-37a553d88bc9e0f0,488addb9c67d8d0d3dce536ffa69f694,1
5995,component-cdc4cff450d2c46f,5ef572df9b4b7b5e890c3f594abcf111,1
5999,component-dcd615f2aa426e3e,1466818227f99bb65e7f7ad51b4c0b20,0
61009,component-094c38d2f45bb985,5b8cb71de665da5eb17bccdfd15a87b3,1
61010,component-83bdd07a3de44a56,9b1e5aa24a6644e4d11bed84e913d6ed,1
61011,component-e905bc1338e81ac2,d4c3d7060f3b58dad2519bdb28d66718,1
61012,component-f03764a1a54e25a6,8c3d218a077cbe882fd16ea70e51b809,1
61015,component-ddfbe2f7651bbf73,f5bb7cfb1ff362e4d928bac0d607d497,1
61019,component-a1881dc9122db0a3,c311c9f7d4fa84952f86c83253b6817e,2
6102,component-a43e03c03cddf6b4,993013445db5dd43610a92de556cbc74,0
61023,component-158afece57abf72f,518c9890bc48cb46c04c1ae9e6cf64a5,1
61027,component-d51991c5663aa625,e4ada780b952b8c9312b5c24f35e9a08,0
61032,component-f3adc356e7a02b32,cea86c8eb1fd7944f68b9254a181378b,1
61034,component-158afece57abf72f,518c9890bc48cb46c04c1ae9e6cf64a5,1
61035,component-69477d41ceaa7d83,e7ff1ce2d52086fdf839e730cd57bf6d,2
6104,component-8679b80c2611a9dc,6d3b991764d9996e5f6733d77165ef8d,2
61040,component-a43e03c03cddf6b4,993013445db5dd43610a92de556cbc74,0
61046,component-a90e99394dfcaea2,d315da33bbb2335823b685699ceff1ad,1
61048,component-72017363183f52e9,5ee66062382c50f6c928b3e9242898c2,2
61050,component-094c38d2f45bb985,5b8cb71de665da5eb17bccdfd15a87b3,1
61051,component-e905bc1338e81ac2,d4c3d7060f3b58dad2519bdb28d66718,1
61052,component-f03764a1a54e25a6,8c3d218a077cbe882fd16ea70e51b809,1
61053,component-ddfbe2f7651bbf73,f5bb7cfb1ff362e4d928bac0d607d497,1
61056,component-2a0e94d99b4ec376,0ada35d8a7e5cd92aba73179742a823a,0
61058,component-d9f0c76f5afe06a4,c815fdee45474b4157cbb87579be31c6,1
61063,component-54b8b53fbf9384b0,a0ffe1354d87969c20462d421b0f5266,0
61065,component-191a4de91af01056,59c599f3d79472fad44688aadc7fe03b,2
61066,component-625b8f78e6bb0e5d,964425d6b36da5699c4c11d381017165,2
61067,component-bc09efa484c5d708,23a30729b1f0f266fb9cfc5b20b429b2,2
61069,component-83bdd07a3de44a56,9b1e5aa24a6644e4d11bed84e913d6ed,1
61070,component-be2b81a5467d6e28,166d00da6e03247d1c3f0efc4fbe4258,0
61072,component-d0e2d1dfd1c120a1,fedbcae7c8505f38ff4a0a44a74a650f,2
61074,component-05ccadef125ac591,163bedab4d408dfb3112844b527bb9f4,0
61076,component-bc869a20ceec284b,95544bdba80a4651c22ce5dc33fe4ee9,0
61078,component-c107d32e72150e74,ec3f97c17c09b5191901ca926a52993e,0
61079,component-48f6448c77aec3e6,a53ca1611c89559fa136da26b12e19df,1
6108,component-53ced9e681679c65,45d5eaec43b0aa347aa24eb58e3b3e9a,0
61080,component-6f79802a36d3c6dc,b1b59c29063aa93559982c95c0970a09,2
61081,component-a1881dc9122db0a3,c311c9f7d4fa84952f86c83253b6817e,2
61084,component-beb36745da48fdf0,5a19eea7429388a3fc37f0fa9b3d9720,1
61086,component-548e0f8cfe8bac3e,3ad338ca30bcfef4eb409bdfc143af25,0
61087,component-7142fea0a0e48e73,978d2804632cf2b3ef1575a970bb70b8,0
61088,component-87a471e5f49ff9c0,1a683c4def2886b4fdef3cde7e5f11d3,2
61090,component-58ff241aec981a8a,94eaebe55246c4633689e606e54dd4b1,0
61091,component-69927f2145684158,07b6bff23fede84ae7e9061668059e97,2
61092,component-b05baae00b5ca574,7c2534bc158afdc42e6d448fd1e91171,0
61093,component-8de2d005330c9262,93b1f25b01817b4828a62b076d4c5b02,0
61100,component-57b400ef62fe09f4,81dbb16bb5c84ce33a60e71396c17cb0,2
61102,component-857a7c9fdf28ca12,5271d4d5e8db6f2d589e78070350d4d3,2
6112,component-cb7593a6adb4b633,08d456ca02ee68d9ad5c0879617e81e8,0
6114,component-47dd9599d562ebb7,5ececc29e364886a669a0a58fe097bd2,1
6119,component-d76d87a7b92386b9,61e71fa68b067922f6bbfdb6b58399d2,2
6121,component-bf54f1b66e171127,ebc9cc336f9035ae5b6162d7473bed4c,0
6131,component-a772693075eaf8a6,b761ba6ce958d47b50aaeac0bc316b16,0
6132,component-0ec9160b2e012a8d,d94dcf0d108c97c7a669f007834751cd,0
6133,component-1cdb5a52898b4147,91fc8eb5efa88ac3b0a5719752a6ce06,1
6140,component-545d9107191cf6e9,ea150cd2c5c45f74b5b44cf7c1993ee6,0
6141,component-12b53eb6087d7edf,1d0429d2bea6891f04d875a5ab61977d,1
6142,component-f11346709a86f015,bcd5f7b0f1a42b074fb49a0be9f8a4e8,2
6145,component-094c38d2f45bb985,5b8cb71de665da5eb17bccdfd15a87b3,1
6146,component-69477d41ceaa7d83,e7ff1ce2d52086fdf839e730cd57bf6d,2
6147,component-c8a0103e43ede4f3,0146f3272f3daea4d715fcfa0c96f252,2
6148,component-ffaa7f2a702d005e,a223a04c4e704de72246dc80cf68b6db,0
615,component-edfc1aeeeec657c5,c19b148db0b9638263ff45b34add8e62,1
6150,component-edfc1aeeeec657c5,c19b148db0b9638263ff45b34add8e62,1
6151,component-0a6ac7af764df6dd,ec32fa1c605e76766036149416675ba9,1
6153,component-16d5164c6ff6bf72,d0445bb2b1c366e48b261c641f2154bc,1
6157,component-bd16867ad212808c,08a85ac33fbf8c3712ce11e732036c1e,0
6163,component-a953c30e476ae308,2989644b02a38bf7a11c26d725089663,2
6166,component-e17048119e86c59f,b6753d4b8cdab5d89c49613cdae63da6,0
6169,component-35c7a070e74b4380,fda999e75105bf595517ac15054b4d09,0
6172,component-f5768156fa8178cc,55d2ec55593e63f879aa588303ca2c0f,0
6175,component-11635d781f8038cf,63d0b19fe74d6835d830f2b00f437062,2
618,component-526654022e88d0cd,3e83a33f7cbca744c17a5925b63b5286,0
6180,component-c4b2398ae8a65e63,e8e3c121745b5d24183936f6c8046a55,1
6182,component-158afece57abf72f,518c9890bc48cb46c04c1ae9e6cf64a5,1
6183,component-7b80a03af63570cc,abe7bb7889e9fdb39e787421dd84b512,1
6187,component-72017363183f52e9,5ee66062382c50f6c928b3e9242898c2,2
619,component-86a3f9b13a5b652f,6ce0415427136d529405c57f8b1fd1a4,0
6195,component-e905bc1338e81ac2,d4c3d7060f3b58dad2519bdb28d66718,1
6196,component-5bb740682fae86d1,90b0cf2e680c4b17fe820b9d0eebc0f1,0
6197,component-981f122ef83bbf77,88e3dc54855ac6c88acdd06caa957336,2
62,component-81b8a03f97e8787c,2c62f13d5e627875ac30ed4b761a4a38,1
6206,component-d665027f19beea7c,38210610c0ab64592a7a490187e78588,1
6207,component-2514cbcf638447f1,c70545578fc3b54febc56b0336eb105e,2
6208,component-ddfbe2f7651bbf73,f5bb7cfb1ff362e4d928bac0d607d497,1
621,component-c307a88c0796ee26,d2406d630f07fd9a1f5fbce6ea262956,0
6212,component-fc68db482144dc59,ba3504dd6740c5e0e2f68599aad2cc1c,2
6213,component-01b8e9eaf7988b79,9342e11325aab70543873144ba44e100,2
6216,component-57b400ef62fe09f4,81dbb16bb5c84ce33a60e71396c17cb0,2
6217,component-f50c8eb95b1167aa,835bf5106abea1c01deeca7e3a7c33aa,1
6220,component-d51991c5663aa625,e4ada780b952b8c9312b5c24f35e9a08,0
6225,component-edfc1aeeeec657c5,c19b148db0b9638263ff45b34add8e62,1
6226,component-a43e03c03cddf6b4,993013445db5dd43610a92de556cbc74,0
6229,component-53ced9e681679c65,45d5eaec43b0aa347aa24eb58e3b3e9a,0
6232,component-70252984654c35f9,a8ee0f07576681c3be520d21c0d35dc7,0
6233,component-0b4d2494a6f6e0ef,10804533408e4d884c29ee072a358a0c,1
6234,component-90b29d78ca9305a0,2c78871d572738cd9f00fcdd4f712940,0
6238,component-0ec9160b2e012a8d,d94dcf0d108c97c7a669f007834751cd,0
624,component-1b3c33580f2e2094,d31ec6a60bac882e945a60304a3cc54f,0
6241,component-d76d87a7b92386b9,61e71fa68b067922f6bbfdb6b58399d2,2
6243,component-fffa3c9cadf877ee,76853d13517619e2c25cf01396fb15b6,1
